abcsissa,precision_mean,precision_std,recall_mean,recall_std
0.01444256487321753,0.0,0.0,0.0,0.0
0.02069919709045778,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0.00847867126218693,0.0,0.0,0.0,0.0
0.02724956034185687,0.0,0.0,0.0,0.0
0.04124309726720158,0.0,0.0,0.0,0.0
0.04875340979397999,0.0,0.0,0.0,0.0
0.03407497377295703,0.0,0.0,0.0,0.0
0.05648247144971155,0.0,0.0,0.0,0.0
0.06442984662034186,0.0,0.0,0.0,0.0
0.07257304562870873,0.0,0.0,0.0,0.0
0.08085586977681382,0.0,0.0,0.0,0.0
0.08932810473756746,0.0,0.0,0.0,0.0
0.09795264718668976,0.0,0.0,0.0,0.0
0.115785157775559,0.0,0.0,0.0,0.0
0.1067714928780041,0.0,0.0,0.0,0.0
0.1249670425945567,0.0,0.0,0.0,0.0
0.1439126312863969,0.0,0.0,0.0,0.0
0.1343519707354945,0.0,0.0,0.0,0.0
0.1536851954168442,0.0,0.0,0.0,0.0
0.1636399133214082,0.0,0.0,0.0,0.0
0.1738161159798937,0.0,0.0,0.0,0.0
0.1947754587013036,0.0,0.0,0.0,0.0
0.184180121609546,0.0,0.0,0.0,0.0
0.2056101317139743,0.0,0.0,0.0,0.0
0.2166393115463836,0.0,0.0,0.0,0.0
0.2393961553637096,0.0,0.0,0.0,0.0
0.2279196138163445,0.0,0.0,0.0,0.0
0.2511351436218341,0.0,0.0,0.0,0.0
0.2878221732472351,0.0,0.0,0.0,0.0
0.2631217767939004,0.0,0.0,0.0,0.0
0.2753302857896892,0.0,0.0,0.0,0.0
0.3005522536851158,0.0,0.0,0.0,0.0
0.3268067260745725,0.0,0.0,0.0,0.0
0.3135293879508489,0.0,0.0,0.0,0.0
0.3402431405552181,0.0,0.0,0.0,0.0
0.353553515130844,0.0,0.0,0.0,0.0
0.3662590677381747,0.0,0.0,0.0,0.0
0.3778548462947648,0.0,0.0,0.0,0.0
0.3884325289826553,0.0,0.0,0.0,0.0
0.3981058459391542,0.0,0.0,0.0,0.0
0.4067972232053819,0.0,0.0,0.0,0.0
0.4147817897378231,0.0,0.0,0.0,0.0
0.4219805251307858,0.0,0.0,0.0,0.0
0.4285202731316989,0.0,0.0,0.0,0.0
0.4344725237620121,0.0,0.0,0.0,0.0
0.4398170637951847,0.05555555555555556,0.11111111111111112,0.24,0.30066592756745814
0.4447705218472457,0.05,0.10000000000000002,0.16666666666666666,0.21081851067789195
0.4491705355359698,0.52,0.143913554299486,0.12307692307692308,0.24615384615384617
0.4532667390523739,0.6252777777777778,0.11593820192959121,0.17333333333333334,0.3466666666666667
0.4569697702871844,0.7325401069518717,0.1537503741695122,0.38995726495726496,0.33557622579159496
0.4601759933114536,0.5983618233618234,0.349061016142331,0.621412505623032,0.31789031833748715
0.4632785571138946,0.7020947712418302,0.06279104764944762,0.8104347826086957,0.1466684209667667
0.4661452224189588,0.7121846581319924,0.11475350682058043,0.7649012236473537,0.14107016306352885
0.4686585071652281,0.7918419269309405,0.08534453650961601,0.9339377289377289,0.026848067746075562
0.4710542624827957,0.7863143108204452,0.04014972783736137,0.8250623885918003,0.08483076711843857
0.4734230149860538,0.8497602847602848,0.06303359680828217,0.8568892339544514,0.10534322984604655
0.4755943520843441,0.8576584899039841,0.07542966919139647,0.9124429183333923,0.07389545442447351
0.477595197248724,0.8481288264649894,0.03408478230354397,0.8316099163679809,0.10149682691210551
0.4795960054851082,0.8738659729964077,0.035757485612397895,0.8146167892261147,0.12082335400150543
0.4815298267681945,0.8746143233671033,0.041914605752455245,0.8994965618142741,0.08168061102897665
0.4833369596225703,0.9340836358746806,0.044949512400575944,0.9086964886964888,0.08696090904249701
0.4850842443097722,0.7620814479638008,0.3818344153599611,0.5393386999552782,0.4440666709114683
0.4868219410229009,0.8988550576277895,0.03268840896121348,0.9340221418991111,0.02063173701229728
0.488455999342307,0.7157275238059813,0.36370795294357483,0.8386688886839941,0.10886388940361923
0.4899956190646461,0.8235207560413682,0.13344409528030204,0.9020462228653262,0.045510137081277484
0.4915355531146781,0.9364462087349222,0.01767953580337509,0.8918101905968012,0.07797275109837108
0.4929995306259274,0.9228016549173133,0.021656859263302852,0.8603417233727155,0.0677122477447985
