abcsissa,precision_mean,precision_std,recall_mean,recall_std
0.4632785571138946,0.06666666666666667,0.19999999999999998,0.31412587412587417,0.4116724238477749
0.4661452224189588,0.22628205128205128,0.3494712828184784,0.18461538461538463,0.37082987055981387
0.4686585071652281,0.1694736842105263,0.3396087042791463,0.2313852813852814,0.3622195264288798
0.4710542624827957,0.3975639097744361,0.40155589647689693,0.19,0.38065732621348564
0.4734230149860538,0.1789855072463768,0.3590292695353859,0.344100945938514,0.4299072171326116
0.4755943520843441,0.4096514778325123,0.41430069061637015,0.3499194847020934,0.43910598721294447
0.477595197248724,0.16791666666666666,0.33605167633366545,0.19272486772486772,0.38544984893215894
0.4795960054851082,0.5152770094453665,0.42343957367571833,0.5456373424115359,0.4489933659599587
0.4815298267681945,0.3377739923664194,0.4171430560483423,0.6213634107372765,0.4140026255777054
0.4833369596225703,0.9083642038186015,0.06662842365127428,0.5269417654998716,0.4325524966361667
0.4850842443097722,0.8400144423324167,0.2826776820730589,0.6483241758241758,0.43205390245351755
0.4868219410229009,0.37126326054897485,0.4557892000883972,0.3447823494335122,0.4233989745055849
0.488455999342307,0.7787706032035724,0.1885573608295045,0.9103986517649746,0.06429223108699693
0.4899956190646461,0.857485726120864,0.1781430533690726,0.9070781546371169,0.07948076710254177
0.4915355531146781,0.8647801934804054,0.14503587078466454,0.9445541455841345,0.06574395245652716
0.4929995306259274,0.812931552334035,0.09704880291958716,0.9537796100726791,0.0468368816149862
0.4943796847701009,0.8565004045218988,0.06781749930398494,0.9410716046331421,0.06242605603425484
0.4957501727472284,0.9109999999999999,0.033301651610693435,1.0,0.0
0.4970516152747042,0.9729999999999999,0.02051828452868321,1.0,0.0
0.4982859110637386,0.9950000000000001,0.0050000000000000044,1.0,0.0
0.4995104946781995,1.0,0.0,1.0,0.0
0.5007023606914568,1.0,0.0,1.0,0.0
0.5018724770670737,1.0,0.0,1.0,0.0
0.5030434637694089,1.0,0.0,1.0,0.0
0.504211564011344,1.0,0.0,1.0,0.0
0.5053781717598436,1.0,0.0,1.0,0.0
0.5065459436305716,1.0,0.0,1.0,0.0
0.5077130689015826,1.0,0.0,1.0,0.0
0.5088780855363779,1.0,0.0,1.0,0.0
0.5100422645693309,1.0,0.0,1.0,0.0
0.5112066002695136,1.0,0.0,1.0,0.0
0.5123707811021337,1.0,0.0,1.0,0.0
0.5135343460957491,1.0,0.0,1.0,0.0
0.5146975426435169,1.0,0.0,1.0,0.0
0.5158607648266545,1.0,0.0,1.0,0.0
0.5170241029447149,1.0,0.0,1.0,0.0
0.5181873804099968,1.0,0.0,1.0,0.0
0.5193504041217993,1.0,0.0,1.0,0.0
0.5205132214534522,1.0,0.0,1.0,0.0
0.5216759838699934,0.999,0.0030000000000000022,1.0,0.0
0.522838772279698,0.998,0.0040000000000000036,1.0,0.0
0.5240015955534855,0.998,0.0040000000000000036,1.0,0.0
0.5251714409434964,0.998,0.0040000000000000036,1.0,0.0
0.5263632452624073,0.998,0.0040000000000000036,1.0,0.0
0.527569966669258,0.9960000000000001,0.00489897948556636,1.0,0.0
0.5287766529237132,0.9950000000000001,0.006708203932499375,1.0,0.0
0.5299833440438736,0.9940000000000001,0.006633249580710806,1.0,0.0
0.5311900555351567,0.993,0.006403124237432854,1.0,0.0
0.5323967798218254,0.993,0.006403124237432854,1.0,0.0
0.5336268540859525,0.993,0.006403124237432854,1.0,0.0
0.5362899766000385,0.985,0.010246950765959608,1.0,0.0
0.5349323749528359,0.99,0.006324555320336764,1.0,0.0
0.5376475577555301,0.9810000000000001,0.013000000000000012,1.0,0.0
0.5390051408676416,0.9790000000000001,0.013000000000000012,1.0,0.0
0.5417203372151477,0.967,0.018466185312619374,1.0,0.0
0.5403627351470048,0.9770000000000001,0.011874342087037928,1.0,0.0
0.5430982664783573,0.9620000000000001,0.015999999999999986,1.0,0.0
0.5445955134712518,0.9560000000000001,0.015620499351813297,1.0,0.0
0.5477879549412714,0.945,0.012845232578665105,1.0,0.0
0.5461917408133796,0.951,0.01445683229480095,1.0,0.0
0.549384171256201,0.943,0.0126885775404495,1.0,0.0
0.5509803954158928,0.9390000000000001,0.012999999999999972,1.0,0.0
0.5542187936565012,0.9189999999999999,0.013747727084867515,1.0,0.0
0.5525766237619382,0.9269999999999999,0.015524174696260004,1.0,0.0
0.5559941102393334,0.9129999999999999,0.01734935157289747,1.0,0.0
0.5578566258299456,0.907,0.01734935157289749,1.0,0.0
0.5615816496237324,0.881,0.019209372712298563,0.9886590038314177,0.02333531501691866
0.5597191358031268,0.899,0.022113344387496,1.0,0.0
0.5634441689333874,0.8764803387779795,0.02545147692178128,1.0,0.0
0.5653066878692595,0.859578947368421,0.025121091777181234,1.0,0.0
0.5672971944610965,0.8573684210526314,0.04522703577002297,0.9789599102887581,0.046496330754239285
0.5694340589740584,0.8649498987854252,0.04419989695440998,0.9918604651162791,0.0244186046511628
0.5715892903418515,0.8414623803009575,0.046036468635486626,0.9672788715838966,0.05671892850513827
0.5737445231957086,0.8334760808811442,0.05924711977853967,0.98375,0.04874999999999999
0.5758997604628043,0.83708167344899,0.0677301791088813,0.967690631808279,0.03975059031542045
0.5780549983944242,0.8470342599173446,0.07722686160709596,0.9884102564102564,0.03058423016490279
0.5805710467337694,0.7771406649616368,0.037957798249758055,0.9986666666666666,0.003999999999999992
0.5835539107340597,0.8556946964755184,0.09824435042488452,0.9684189059189059,0.043538358943917596
0.5866427799182875,0.776212951300092,0.0830032909694529,0.977289441572308,0.039318348608969676
0.5897316531793427,0.7523787991104521,0.09577316796128743,0.9475631992885514,0.042704153205913344
0.5930496585165773,0.7846637906673956,0.10988249650044613,0.9784352209352208,0.03705774516539474
0.5976271102723039,0.7984642621870882,0.12164134471091242,0.9294196768236072,0.062716074124036
0.6032348823743433,0.7845339953446714,0.11143992163623503,0.9620520699117087,0.041690403466683054
0.6094776179300351,0.7226480168155736,0.12385573663254078,0.9704995487604183,0.02914078212549397
0.6170350289154811,0.6808422619047618,0.09589312691169823,0.9664219835703618,0.03933902798753107
0.6260121329889101,0.6339315884820749,0.1361208322950057,0.9647312202484617,0.051088194588035034
0.6363714196781294,0.6829519598738034,0.09770601810502984,0.7324116002795249,0.37173250498678917
0.6484146524657197,0.408035736737832,0.33876733739753917,0.709241085103343,0.3566185591297505
0.661639262032505,0.12230769230769231,0.245346030243436,0.7681073701539527,0.27380567421338065
0.6750068911089032,0.24791292503279183,0.3097544016739697,0.4802051862493288,0.41256615668340296
0.6882544955268094,0.4788902924376961,0.2602908357474266,0.41196428571428567,0.4161289429898833
0.7012012218715408,0.31987179487179485,0.32147627629358966,0.20284619594964423,0.31351006612256804
0.7138699942913834,0.1547360248447205,0.24458420758372684,0.22995652173913045,0.3538705481377611
0.7263309819085015,0.08076923076923077,0.16716395240077486,0.0,0.0
0.7385082902632,0.0875,0.2625,0.0,0.0
0.7504324126316655,0.0,0.0,0.052884615384615384,0.11675864576529975
0.7621400900086559,0.05,0.15000000000000002,0.0,0.0
0.7735854027119966,0.0,0.0,0.0,0.0
0.7848344764766501,0.0,0.0,0.0,0.0
0.7958327026783223,0.0,0.0,0.0,0.0
0.8066062947893027,0.0,0.0,0.0,0.0
0.8171711459712384,0.0,0.0,0.0,0.0
0.8275049640991302,0.0,0.0,0.0,0.0
0.8376513385958958,0.0,0.0,0.0,0.0
0.8475770697469696,0.0,0.0,0.0,0.0
0.8573206456920018,0.0,0.0,0.0,0.0
0.8668533406301722,0.0,0.0,0.0,0.0
0.8762103049603667,0.0,0.0,0.0,0.0
0.8853654210964728,0.0,0.0,0.0,0.0
0.8943291066527576,0.0,0.0,0.0,0.0
0.903122543519609,0.0,0.0,0.0,0.0
0.9117209988893024,0.0,0.0,0.0,0.0
0.9201693465383176,0.0,0.0,0.0,0.0
0.9284299522254608,0.0,0.0,0.0,0.0
0.9365419465310392,0.0,0.0,0.0,0.0
0.9444633406916711,0.0,0.0,0.0,0.0
0.9521319546962828,0.0,0.0,0.0,0.0
0.9595663922510524,0.0,0.0,0.0,0.0
0.9666372639509644,0.0,0.0,0.0,0.0
0.9733152944189551,0.0,0.0,0.0,0.0
0.9796956385260924,0.0,0.0,0.0,0.0
0.9857709249503196,0.0,0.0,0.0,0.0
0.991539343140028,0.0,0.0,0.0,0.0
0.9971741078954962,0.0,0.0,0.0,0.0
